
RCP6.0_MIDYEAR__CONCENTRATIONS____________________________
CONTENT:           CMIP5 RECOMMENDATIONS FOR ANNUAL AVERAGE, GLOBAL MEAN CONCENTRATIONS.
RUN:               RCP6, FINAL RELEASE, 30 May 2010
RCP6.0 CONTACT:    AIM group, Toshihiko Masui (masui@nies.go.jp) & Kenichi Matsumoto (matsumoto.kenichi@nies.go.jp)
DATE:              30/5/2010 01:02:33 (updated description) 
MAGICC-VERSION:    6.3.09, 25 November 2009
FILE PRODUCED BY:  RCP Concentration Calculation & Data Group, M. Meinshausen, S. Smith, K. Riahi, D. van Vuuren et al.
DOCUMENTATION:     M. Meinshausen, S. Smith et al. "The RCP GHG concentrations and their extension from 1765 to 2500", in prep., Climatic Change.
CMIP5 INFO:        http://cmip-pcmdi.llnl.gov/cmip5/
RCP DATABASE:      http://www.iiasa.ac.at/web-apps/tnt/RcpDb
FURTHER INFO:      For data sources, aknowledgements and further information, see http://www.pik-potsdam.de/~mmalte/rcps
NOTE:              RCP6 starts 2005; 20th century data and earlier is provided for convenience; 

COLUMN_DESCRIPTION________________________________________
1. CO2EQ            - CO2 equivalence concentrations using CO2 radiative forcing relationship Q = 3.71/ln(2)*ln(C/278), aggregating all anthropogenic forcings, including greenhouse gases listed below (i.e. columns 3,4,5 and 8-35), and aerosols, trop. ozone etc. (not listed below).
2. KYOTO-CO2EQ      - As column 1, but only aggregating greenhouse gases controlled under the Kyoto Protocol (columns 3,4,5 and 8-19).
3. CO2              - Atmospheric CO2 concentrations
4. CH4              - Atmospheric CH4 concentrations
5. N2O              - Atmospheric N2O concentrations
6. FGASSUMHFC134AEQ - All flourinated gases controlled under the Kyoto Protocol, i.e. HFCs, PFCs, and SF6 (columns 8-19) expressed as HFC134a equivalence concentrations.
7. MHALOSUMCFC12EQ  - All flourinated gases controlled under the Montreal Protocol, i.e. CFCs, HCFCs, Halons, CCl4, CH3Br, CH3Cl (columns 20-35) expressed as CFC-12 equivalence concentrations.
8. - 19.            - Flourinated Gases controlled under the Kyoto Protocol
20. - 35.           - Ozone Depleting Substances controlled under the Montreal Protocol


 &THISFILE_SPECIFICATIONS
 THISFILE_DATACOLUMNS    =          35,
 THISFILE_FIRSTYEAR      =        1765,
 THISFILE_LASTYEAR       =        2500,
 THISFILE_ANNUALSTEPS    =           1,
 THISFILE_FIRSTDATAROW   =          40,
 THISFILE_UNITS          =  SEE ROW 38,
 THISFILE_DATTYPE        =  RCPDAT
/

   COLUMN:                   1                   2                   3                   4                   5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26                  27                  28                  29                  30                  31                  32                  33                  34                  35                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
      2141      0.80630121E+03      0.89597759E+03      0.74905184E+03      0.15138440E+04      0.42640501E+03      0.60495236E+03      0.13514298E+03      0.25599419E+03      0.15555704E+02      0.31724841E+00      0.18654943E+02      0.43385166E+02      0.37584925E+01      0.16005379E+02      0.13322279E+03      0.28408963E+02      0.15127252E+00      0.20921912E+02      0.50164047E+02      0.94462821E+01      0.10181979E+03      0.10301975E+02      0.94586922E+01      0.82798041E+01      0.14009878E+00      0.43771121E-10      0.13279471E+00      0.21942984E+00      0.81130190E-01      0.29999773E-02      0.24783003E-21      0.36437244E+00      0.25244669E-03      0.57109384E+01      0.53802891E+03
      2142      0.80684093E+03      0.89669089E+03      0.74961690E+03      0.15134702E+04      0.42652679E+03      0.60521350E+03      0.13320285E+03      0.25625509E+03      0.15572334E+02      0.31752993E+00      0.18582434E+02      0.43376005E+02      0.37569102E+01      0.16005139E+02      0.13316386E+03      0.28427114E+02      0.14763650E+00      0.20916213E+02      0.50233880E+02      0.91660939E+01      0.10033854E+03      0.10125883E+02      0.94126007E+01      0.82726698E+01      0.13241908E+00      0.35514772E-10      0.12164724E+00      0.20830174E+00      0.76557950E-01      0.27932953E-02      0.17554854E-21      0.35632662E+00      0.23784068E-03      0.57057830E+01      0.53802891E+03
      2143      0.80727225E+03      0.89728447E+03      0.75009334E+03      0.15130204E+04      0.42663322E+03      0.60541947E+03      0.13128972E+03      0.25648855E+03      0.15587220E+02      0.31778294E+00      0.18510149E+02      0.43362021E+02      0.37552646E+01      0.16004446E+02      0.13310140E+03      0.28443181E+02      0.14410700E+00      0.20909064E+02      0.50296437E+02      0.88933268E+01      0.98874806E+02      0.99523234E+01      0.93666067E+01      0.82655217E+01      0.12514067E+00      0.28811423E-10      0.11142759E+00      0.19772075E+00      0.72243184E-01      0.26006500E-02      0.12434849E-21      0.34843831E+00      0.22406086E-03      0.56974231E+01      0.53802891E+03
      2144      0.80762623E+03      0.89779139E+03      0.75050572E+03      0.15125450E+04      0.42672443E+03      0.60557746E+03      0.12940508E+03      0.25669457E+03      0.15600362E+02      0.31800743E+00      0.18438105E+02      0.43346369E+02      0.37536235E+01      0.16003469E+02      0.13303824E+03      0.28457356E+02      0.14068212E+00      0.20901371E+02      0.50351722E+02      0.86280695E+01      0.97429767E+02      0.97814245E+01      0.93207527E+01      0.82583667E+01      0.11824981E+00      0.23370908E-10      0.10206157E+00      0.18768371E+00      0.68172643E-01      0.24211639E-02      0.88081313E-22      0.34071202E+00      0.21106746E-03      0.56909539E+01      0.53802891E+03
      2145      0.80792524E+03      0.89823535E+03      0.75087141E+03      0.15120835E+04      0.42680057E+03      0.60569309E+03      0.12755003E+03      0.25687315E+03      0.15611760E+02      0.31820341E+00      0.18366320E+02      0.43331338E+02      0.37520431E+01      0.16002351E+02      0.13297668E+03      0.28469810E+02      0.13735977E+00      0.20893840E+02      0.50399737E+02      0.83703758E+01      0.96004372E+02      0.96132863E+01      0.92750757E+01      0.82512103E+01      0.11173175E+00      0.18956626E-10      0.93480245E-01      0.17816224E+00      0.64333523E-01      0.22539987E-02      0.62391735E-22      0.33315088E+00      0.19882122E-03      0.56869960E+01      0.53802891E+03
      2146      0.80818047E+03      0.89862789E+03      0.75119813E+03      0.15116673E+04      0.42686177E+03      0.60577080E+03      0.12572533E+03      0.25702429E+03      0.15621415E+02      0.31837090E+00      0.18294808E+02      0.43318571E+02      0.37505703E+01      0.16001217E+02      0.13291864E+03      0.28480698E+02      0.13413778E+00      0.20887020E+02      0.50440483E+02      0.81202317E+01      0.94599384E+02      0.94479857E+01      0.92296082E+01      0.82440579E+01      0.10557100E+00      0.15375795E-10      0.85619659E-01      0.16912967E+00      0.60713477E-01      0.20983555E-02      0.44194716E-22      0.32573753E+00      0.18728363E-03      0.56854275E+01      0.53802891E+03
      2147      0.80839823E+03      0.89897507E+03      0.75148890E+03      0.15113289E+04      0.42690817E+03      0.60581527E+03      0.12393191E+03      0.25714799E+03      0.15629326E+02      0.31850990E+00      0.18223584E+02      0.43309664E+02      0.37492564E+01      0.16000206E+02      0.13286621E+03      0.28490189E+02      0.13101409E+00      0.20881476E+02      0.50473964E+02      0.78776353E+01      0.93215662E+02      0.92856102E+01      0.91843868E+01      0.82369154E+01      0.99752802E-01      0.12471675E-10      0.78421019E-01      0.16056217E+00      0.57300846E-01      0.19534874E-02      0.31304994E-22      0.31847479E+00      0.17641827E-03      0.56865198E+01      0.53802891E+03
      2148      0.80856918E+03      0.89926654E+03      0.75173512E+03      0.15110669E+04      0.42693991E+03      0.60582636E+03      0.12216940E+03      0.25724426E+03      0.15635495E+02      0.31862042E+00      0.18152651E+02      0.43304283E+02      0.37481031E+01      0.15999341E+02      0.13281944E+03      0.28498341E+02      0.12798591E+00      0.20877176E+02      0.50500181E+02      0.76424001E+01      0.91853108E+02      0.91261336E+01      0.91394176E+01      0.82297840E+01      0.94258942E-01      0.10116448E-10      0.71828862E-01      0.15243462E+00      0.54083891E-01      0.18186561E-02      0.22174657E-22      0.31137968E+00      0.16618675E-03      0.56885360E+01      0.53802891E+03
      2149      0.80867492E+03      0.89948259E+03      0.75192185E+03      0.15108551E+04      0.42695712E+03      0.60580045E+03      0.12043648E+03      0.25731309E+03      0.15639920E+02      0.31870247E+00      0.18082000E+02      0.43300815E+02      0.37470734E+01      0.15998555E+02      0.13277687E+03      0.28505115E+02      0.12504987E+00      0.20873657E+02      0.50519138E+02      0.74142059E+01      0.90510869E+02      0.89694425E+01      0.90946820E+01      0.82226608E+01      0.89069184E-01      0.82061305E-11      0.65791341E-01      0.14474590E+00      0.51051025E-01      0.16931454E-02      0.15707251E-22      0.30444557E+00      0.15655006E-03      0.56896892E+01      0.53802891E+03
      2150      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2151      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2152      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2153      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2154      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2155      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2156      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2157      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2158      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2159      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2160      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2161      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2162      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2163      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2164      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2165      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2166      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2167      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2168      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2169      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2170      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2171      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2172      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2173      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2174      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2175      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2176      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2177      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2178      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
      2179      0.80870955E+03      0.89956969E+03      0.75199877E+03      0.15107589E+04      0.42696211E+03      0.60577786E+03      0.11957726E+03      0.25734065E+03      0.15641697E+02      0.31873638E+00      0.18046744E+02      0.43299397E+02      0.37465854E+01      0.15998174E+02      0.13275647E+03      0.28508155E+02      0.12360448E+00      0.20872045E+02      0.50526801E+02      0.73018347E+01      0.89844733E+02      0.88917805E+01      0.90723705E+01      0.82191010E+01      0.86547934E-01      0.73505714E-11      0.62905069E-01      0.14100482E+00      0.49579218E-01      0.16326345E-02      0.13025624E-22      0.30101800E+00      0.15187574E-03      0.56900122E+01      0.53802891E+03
