date_time,station_id,eto,etr,rso,ea_avg,rh_max,rh_min,td_avg,td_max,td_min,solarmj,airt_avg,airt_max,airt_min,intt_avg,wett_avg,windd_sd,airt2_avg,battv_min,precip_tb,timestamp,windd_avg,winds_avg,winds_max,precip_wpg,soilt4_avg,soilt8_avg,solarw_avg,precip_accum,soilvwc8_avg,wetstate_avg
"2021-05-18 13:00:00",1138054,0.566,0.664,3.3082111,0.686,40,21,2.6,8.1,-0.7,2.7903,22.5,24.1,21.0,26.9,,60,22.7,13.61,0.000,,45,1.743,6.124,0.000,17.3,13.2,775,236.474,6,0
"2021-05-18 14:00:00",1138054,0.684,0.840,2.8468226,0.795,34,19,2.1,6.7,-1.2,3.2622,23.7,24.8,22.1,27.4,,27,23.4,13.57,0.000,,254,3.219,6.661,0.000,18.8,13.9,906,236.474,6,0
"2021-05-18 15:00:00",1138054,0.568,0.714,2.2299356,0.683,35,16,1.5,6.8,-3.0,2.6539,23.7,24.6,22.7,27.8,,21,23.6,13.56,0.000,,316,3.040,6.840,0.000,20.1,14.8,737,236.474,6,0
"2021-05-18 16:00:00",1138054,0.475,0.621,1.5126392,0.591,33,15,0.1,5.3,-3.9,2.1197,23.9,24.7,22.4,27.7,,28,24.3,13.56,0.000,,339,3.085,6.035,0.000,20.9,15.7,589,236.728,6,0
"2021-05-18 17:00:00",1138054,0.326,0.439,0.7496865,0.735,30,17,1.4,4.8,-2.5,1.4619,23.7,24.6,22.7,27.1,,22,23.3,13.5,0.000,,183,2.459,5.364,0.000,21.3,16.4,406,236.728,6,0
"2021-05-18 18:00:00",1138054,0.097,0.128,0.141161976,0.770,43,19,4.0,9.6,-0.9,0.7472,22.6,24.1,20.6,26.0,,44,22.5,13.19,0.000,,67,0.626,2.190,0.000,21.3,17.0,208,236.728,6,0
"2021-05-18 19:00:00",1138054,0.016,0.027,0.001001735,0.831,50,27,4.3,5.9,2.1,0.1661,19.0,22.0,15.9,22.9,,19,18.2,12.91,0.000,,59,1.073,2.548,0.000,20.9,17.4,46,236.728,6,0
"2021-05-18 20:00:00",1138054,0.006,0.012,1E-6,0.805,57,42,3.8,4.9,2.6,0.0011,13.7,16.6,12.4,17.1,,15,13.0,12.85,0.000,,94,1.520,2.727,0.000,20.4,17.6,0,236.474,6,0
"2021-05-18 21:00:00",1138054,-0.005,-0.003,1E-6,0.691,67,41,2.0,4.6,0.4,0.0001,12.2,13.4,10.2,13.5,,36,12.5,12.82,0.000,,210,1.073,2.146,0.000,19.7,17.6,0,236.474,6,0
"2021-05-18 22:00:00",1138054,-0.008,-0.009,1E-6,0.675,67,44,1.7,2.9,0.5,0.0001,10.4,13.0,8.3,11.6,,23,10.5,12.79,0.000,,196,1.073,2.727,0.000,18.8,17.4,0,236.220,6,0
"2021-05-18 23:00:00",1138054,0.003,0.007,1E-6,0.673,68,42,1.2,2.2,0.3,0.0001,10.8,13.1,7.8,10.6,,19,10.4,12.76,0.000,,63,1.431,2.548,0.000,18.0,17.2,0,236.220,6,0
"2021-05-19 00:00:00",1138054,-0.005,-0.005,1E-6,0.673,82,51,1.3,2.3,0.3,0.0001,6.7,10.3,4.3,9.3,,35,5.7,12.73,0.000,,131,1.431,2.593,0.000,17.2,16.9,0,236.220,6,0
"2021-05-19 01:00:00",1138054,-0.008,-0.010,1E-6,0.632,78,49,0.6,1.9,-0.8,0.0001,6.9,9.4,5.1,7.6,,26,6.8,12.7,0.000,,170,1.162,2.727,0.000,16.4,16.6,0,235.966,6,0
"2021-05-19 02:00:00",1138054,-0.019,-0.026,1E-6,0.642,80,61,0.6,1.2,0.1,0.0001,5.7,7.2,3.7,6.6,,21,5.4,12.67,0.000,,61,0.536,1.341,0.000,15.7,16.2,0,235.966,6,0
"2021-05-19 03:00:00",1138054,-0.012,-0.015,1E-6,0.597,84,64,-0.2,0.9,-0.9,0.0001,4.3,5.5,3.0,5.2,,19,4.1,12.64,0.000,,146,0.983,2.146,0.000,15.0,15.8,0,235.966,6,0
"2021-05-19 04:00:00",1138054,-0.005,-0.004,0.034873063,0.585,86,64,-0.7,0.1,-1.3,0.0001,3.4,5.2,1.8,4.2,,33,3.6,12.6,0.000,,119,1.162,2.638,0.000,14.3,15.4,0,235.712,6,0
"2021-05-19 05:00:00",1138054,0.018,0.027,0.45376134,0.559,83,55,-1.4,-0.5,-2.3,0.0401,3.9,6.1,1.7,3.8,,36,3.5,12.6,0.000,,149,0.805,2.146,0.000,13.7,15.1,11,235.712,6,0
"2021-05-19 06:00:00",1138054,0.067,0.075,1.1865859,0.649,84,58,0.6,2.6,-0.9,0.5081,4.7,8.1,2.3,5.2,,20,5.4,12.63,0.000,,127,0.492,1.699,0.000,13.1,14.7,141,235.712,6,0
"2021-05-19 07:00:00",1138054,0.181,0.203,1.9211024,0.805,70,51,3.4,5.6,0.5,1.1929,10.8,14.1,7.7,10.9,,28,11.6,12.72,0.000,,140,0.626,1.565,0.000,12.6,14.3,331,235.966,6,0
"2021-05-19 08:00:00",1138054,0.323,0.371,2.5752679,0.906,60,45,5.4,7.6,3.2,1.8958,15.0,17.1,13.4,16.7,,16,15.6,14.18,0.000,,47,1.341,2.503,0.000,12.5,14.0,527,235.966,6,0
"2021-05-19 09:00:00",1138054,0.469,0.530,3.1300958,0.812,52,21,2.9,7.3,-1.2,2.5139,19.7,22.6,17.1,21.8,,26,20.2,14.1,0.000,,130,0.939,3.755,0.000,12.9,13.8,698,235.966,6,0
"2021-05-19 10:00:00",1138054,0.615,0.754,3.4640882,0.901,46,24,5.7,9.3,0.6,3.0156,21.7,22.3,21.1,24.8,,17,21.7,13.7,0.000,,253,3.532,7.063,0.000,13.9,13.7,838,235.966,6,0
"2021-05-19 11:00:00",1138054,0.640,0.818,3.622046,0.955,41,27,5.3,7.8,2.2,3.0126,21.6,22.3,20.6,24.6,,15,21.3,13.69,0.000,,251,5.230,7.823,0.000,15.5,13.9,837,236.220,6,0
"2021-05-19 12:00:00",1138054,0.593,0.791,3.5666426,0.846,43,28,4.7,7.9,2.0,2.6088,21.1,22.2,20.3,23.9,,11,21.3,13.68,0.000,,251,6.482,10.058,0.000,17.1,14.3,725,236.220,6,0
"2021-05-19 13:00:00",1138054,0.583,0.781,3.300174,0.828,40,25,4.1,6.8,1.2,2.5094,21.6,22.9,20.3,23.7,,15,21.8,13.7,0.000,,232,6.035,9.924,0.000,18.3,14.8,697,236.220,6,0
"2021-05-19 14:00:00",1138054,0.634,0.851,2.8410101,0.765,40,23,3.6,8.4,0.2,2.7748,22.3,23.6,20.6,24.6,,16,22.2,13.64,0.000,,231,6.393,9.880,0.000,19.1,15.3,771,236.474,6,0
"2021-05-19 15:00:00",1138054,0.512,0.728,2.2393579,0.630,33,20,1.2,4.3,-2.3,1.9398,21.5,23.0,20.0,23.9,,14,21.7,13.68,0.000,,226,6.527,11.578,0.000,19.8,15.9,539,236.474,6,0
"2021-05-19 16:00:00",1138054,0.574,0.815,1.5221562,0.597,28,16,-0.4,2.7,-4.3,2.2343,22.4,23.6,21.2,24.2,,14,22.4,13.64,0.000,,231,6.884,12.294,0.000,20.2,16.4,621,236.474,6,0
"2021-05-19 17:00:00",1138054,0.448,0.676,0.7635983,0.575,28,17,-1.1,2.2,-3.9,1.4890,21.8,22.6,20.9,23.9,,13,21.6,13.57,0.000,,236,6.616,11.265,0.000,20.2,16.8,414,236.474,6,0
"2021-05-19 18:00:00",1138054,0.297,0.468,0.148243504,0.421,22,13,-4.3,-1.2,-8.0,0.7793,20.9,21.9,20.1,22.8,,12,20.9,13.27,0.000,,230,6.303,9.388,0.000,20.1,17.1,217,236.474,6,0
"2021-05-19 19:00:00",1138054,0.124,0.155,0.001183898,0.374,22,13,-6.8,-4.7,-8.8,0.1909,19.4,21.1,16.9,20.9,,11,18.8,12.93,0.000,,223,5.096,9.477,0.000,19.7,17.2,53,236.474,6,0
"2021-05-19 20:00:00",1138054,0.037,0.053,1E-6,0.478,37,22,-3.3,-1.8,-6.9,0.0012,13.8,16.8,12.3,16.2,,9.2,13.6,12.85,0.000,,223,2.414,3.442,0.000,19.2,17.3,0,236.474,6,0
"2021-05-19 21:00:00",1138054,0.044,0.059,1E-6,0.452,40,24,-4.5,-2.2,-6.6,0.0001,12.4,13.9,10.9,12.9,,9.1,12.1,12.82,0.000,,207,2.950,6.616,0.000,18.5,17.2,0,236.474,6,0
"2021-05-19 22:00:00",1138054,0.034,0.047,1E-6,0.495,54,27,-3.6,0.9,-5.8,0.0001,10.9,13.0,9.4,11.6,,12,10.7,12.79,0.000,,229,2.772,4.694,0.000,17.7,17.1,0,236.220,6,0
"2021-05-19 23:00:00",1138054,0.036,0.048,1E-6,0.481,47,27,-2.9,0.1,-5.1,0.0001,11.3,14.3,9.4,10.7,,13,11.8,12.77,0.000,,228,2.906,7.197,0.000,16.9,16.8,0,236.220,6,0
"2021-05-20 00:00:00",1138054,0.088,0.108,1E-6,0.405,29,21,-5.4,-3.5,-6.9,0.0001,14.9,15.7,14.2,12.7,,11,15.2,12.74,0.000,,212,5.454,8.583,0.000,16.2,16.4,0,236.220,6,0
"2021-05-20 01:00:00",1138054,0.091,0.111,1E-6,0.395,27,20,-5.8,-4.4,-7.3,0.0001,15.2,15.9,14.2,14.2,,12,15.3,12.72,0.000,,210,5.543,9.254,0.000,15.2,16.0,0,236.220,6,0
"2021-05-20 02:00:00",1138054,0.053,0.072,1E-6,0.419,30,18,-5.5,-3.7,-8.0,0.0001,14.8,16.9,13.4,13.5,,20,14.7,12.7,0.000,,193,2.995,8.807,0.000,14.3,15.6,0,236.220,6,0
"2021-05-20 03:00:00",1138054,0.038,0.055,1E-6,0.418,42,21,-4.8,-1.4,-6.6,0.0001,14.6,16.1,11.1,13.0,,30,14.3,12.68,0.000,,178,2.325,7.063,0.000,13.6,15.1,0,236.220,6,0
"2021-05-20 04:00:00",1138054,0.041,0.067,0.036606767,0.388,53,20,-5.3,-2.8,-7.7,0.0001,9.4,15.4,4.8,10.9,,45,9.7,12.64,0.000,,197,1.967,4.783,0.000,12.9,14.7,0,236.220,6,0
"2021-05-20 05:00:00",1138054,0.054,0.091,0.4654698,0.428,50,27,-5.1,-3.9,-7.8,0.0422,7.5,10.4,5.6,7.9,,31,8.1,12.64,0.000,,54,1.699,3.889,0.000,12.4,14.3,12,236.220,6,0
"2021-05-20 06:00:00",1138054,0.112,0.153,1.204606,0.511,53,28,-2.8,-0.3,-6.3,0.5170,9.7,12.4,8.0,9.2,,45,10.5,12.64,0.000,,141,1.654,4.560,0.000,11.8,13.9,144,236.220,6,0
"2021-05-20 07:00:00",1138054,0.228,0.285,1.9541682,0.527,50,24,-1.6,1.5,-4.4,1.2092,13.9,16.3,11.2,13.5,,46,14.8,12.76,0.000,,249,1.609,3.979,0.000,11.4,13.5,336,236.220,6,0
"2021-05-20 08:00:00",1138054,0.360,0.435,2.629535,0.577,40,21,-1.7,3.6,-5.3,1.8997,17.1,18.3,15.9,18.7,,50,17.3,13.98,0.000,,200,1.699,5.454,0.000,11.4,13.2,528,236.220,6,0
"2021-05-20 09:00:00",1138054,0.523,0.693,3.1576607,0.570,38,24,0.0,2.9,-3.3,2.5305,17.8,18.7,17.3,20.6,,15,17.8,14.25,0.000,,191,5.543,10.461,0.000,11.9,12.9,703,236.220,6,0
"2021-05-20 10:00:00",1138054,0.622,0.830,3.5201775,0.618,37,22,-0.2,4.1,-3.6,3.0239,18.6,19.3,18.1,20.8,,18,18.7,14.21,0.000,,197,6.929,11.221,0.000,12.9,12.9,840,236.474,6,0
"2021-05-20 11:00:00",1138054,0.673,0.882,3.6648182,0.657,38,22,1.1,4.2,-3.1,3.3580,19.4,20.3,18.2,21.4,,17,19.6,13.79,0.000,,208,6.706,13.679,0.000,14.1,13.1,933,236.474,6,0
"2021-05-20 12:00:00",1138054,0.728,0.967,3.6088167,0.650,36,21,0.4,4.7,-2.4,3.5050,20.6,21.4,19.8,22.2,,16,20.8,13.76,0.000,,204,7.421,14.261,0.000,15.4,13.4,974,236.474,6,0
"2021-05-20 13:00:00",1138054,0.750,1.027,3.3410071,0.589,29,19,-0.2,2.6,-2.8,3.4431,21.1,21.7,20.4,22.7,,14,21.2,13.75,0.000,,199,9.030,15.736,0.000,16.6,13.9,956,236.474,6,0
"2021-05-20 14:00:00",1138054,0.742,1.049,2.8805977,0.557,28,19,-0.9,2.2,-3.0,3.1955,21.3,22.0,20.9,22.8,,13,21.3,13.7,0.000,,199,10.416,17.122,0.000,17.6,14.4,888,236.474,6,0
"2021-05-20 15:00:00",1138054,0.691,0.997,2.2700769,0.494,25,15,-2.9,0.0,-5.9,2.7672,21.2,21.8,20.7,23.1,,12,21.3,13.68,0.000,,198,9.969,17.122,0.000,18.2,15.0,769,236.474,6,0
"2021-05-20 16:00:00",1138054,0.596,0.885,1.5407364,0.513,25,17,-2.9,0.0,-5.4,2.1811,20.7,21.6,20.0,22.9,,14,20.6,13.69,0.000,,209,9.656,17.077,0.000,18.5,15.5,606,236.474,6,0
"2021-05-20 17:00:00",1138054,0.494,0.757,0.7754127,0.520,27,19,-2.2,0.2,-4.4,1.6196,20.1,20.4,19.6,22.2,,15,19.9,13.73,0.000,,212,9.164,15.468,0.000,18.4,15.9,450,236.474,6,0
"2021-05-20 18:00:00",1138054,0.339,0.531,0.152756896,0.496,26,21,-2.5,-0.8,-3.9,0.8856,19.3,19.9,18.6,21.4,,12,19.1,13.46,0.000,,213,9.209,15.602,0.000,18.1,16.1,246,236.474,6,0
"2021-05-20 19:00:00",1138054,0.140,0.163,0.001378488,0.483,26,20,-3.2,-2.3,-4.4,0.2320,18.3,18.9,17.5,19.7,,11,18.2,13.05,0.000,,218,8.628,13.366,0.000,17.7,16.2,64,236.474,6,0
"2021-05-20 20:00:00",1138054,0.104,0.126,1E-6,0.509,29,24,-2.7,-1.9,-3.4,0.0012,16.8,17.7,15.8,17.8,,12,16.4,12.85,0.000,,219,6.706,11.936,0.000,17.1,16.2,0,236.474,6,0
"2021-05-20 21:00:00",1138054,0.103,0.124,1E-6,0.517,30,25,-2.6,-1.7,-3.5,0.0001,16.6,17.4,15.6,16.7,,13,16.7,12.81,0.000,,201,6.884,14.484,0.000,16.4,16.1,0,236.474,6,0
"2021-05-20 22:00:00",1138054,0.121,0.141,1E-6,0.501,28,24,-2.5,-1.4,-3.1,0.0001,17.0,17.6,16.2,17.1,,13,16.9,12.8,0.000,,197,9.164,16.317,0.000,15.8,15.8,0,236.474,6,0
"2021-05-20 23:00:00",1138054,0.095,0.114,1E-6,0.456,29,25,-3.9,-2.4,-5.1,0.0001,15.1,16.3,13.6,16.1,,11,14.7,12.78,0.000,,220,6.706,12.741,0.000,15.2,15.6,0,236.474,6,0
"2021-05-21 00:00:00",1138054,0.054,0.069,1E-6,0.423,36,25,-5.0,-3.8,-6.4,0.0001,11.7,13.6,10.5,13.7,,11,11.6,12.76,0.000,,246,3.845,8.315,0.000,14.7,15.2,0,236.220,6,0
"2021-05-21 01:00:00",1138054,0.035,0.048,1E-6,0.450,44,25,-4.6,-2.4,-6.8,0.0001,11.1,12.8,9.2,11.9,,28,11.1,12.72,0.000,,244,2.727,7.287,0.000,14.1,14.9,0,236.220,6,0
"2021-05-21 02:00:00",1138054,0.045,0.057,1E-6,0.356,41,26,-6.4,-3.6,-8.5,0.0001,9.4,10.3,8.3,10.5,,14,9.8,12.71,0.000,,248,3.621,6.259,0.000,13.6,14.6,0,236.220,6,0
"2021-05-21 03:00:00",1138054,0.039,0.050,1E-6,0.355,36,26,-7.6,-6.6,-8.9,0.0001,8.0,9.5,7.2,9.2,,12,7.6,12.68,0.000,,256,3.353,5.722,0.000,12.9,14.3,0,236.220,6,0
"2021-05-21 04:00:00",1138054,0.044,0.072,0.0382629688,0.351,50,24,-7.0,-4.6,-10.7,0.0001,6.1,8.7,4.7,7.4,,18,5.9,12.63,0.000,,262,2.638,4.649,0.000,12.3,13.9,0,235.966,6,0
"2021-05-21 05:00:00",1138054,0.073,0.125,0.47395776,0.372,51,35,-6.8,-4.9,-8.7,0.0353,5.1,5.8,4.3,5.9,,15,5.1,12.62,0.000,,263,3.085,5.096,0.000,11.7,13.6,10,235.966,6,0
"2021-05-21 06:00:00",1138054,0.101,0.138,1.2179032,0.472,58,34,-4.7,-2.6,-8.3,0.5222,5.9,7.9,4.1,6.4,,33,6.2,12.68,0.000,,246,1.967,4.783,0.000,11.1,13.3,145,235.966,6,0
"2021-05-21 07:00:00",1138054,0.218,0.293,1.972923,0.402,55,26,-4.2,-0.6,-7.9,1.1724,9.6,11.8,7.4,10.0,,32,10.4,12.79,0.000,,223,3.129,11.891,0.000,10.7,12.9,326,236.220,6,0
"2021-05-21 08:00:00",1138054,0.357,0.493,2.6589065,0.426,38,22,-5.6,-2.6,-8.6,1.8282,11.7,13.0,11.0,13.1,,20,12.2,14.07,0.000,,189,5.633,11.981,0.000,10.5,12.6,508,236.220,6,0
"2021-05-21 09:00:00",1138054,0.474,0.656,3.2075559,0.398,32,19,-6.5,-3.4,-10.1,2.5528,12.8,13.3,12.2,14.8,,18,12.8,14.37,0.000,,190,7.778,13.232,0.000,10.7,12.3,709,236.220,6,0
"2021-05-21 10:00:00",1138054,0.534,0.728,3.5676257,0.379,33,19,-5.9,-1.9,-8.9,3.0284,13.2,14.9,12.6,15.4,,14,13.2,14.38,0.000,,197,8.270,13.411,0.000,11.5,12.2,841,236.220,6,0
"2021-05-21 11:00:00",1138054,0.607,0.824,3.7313467,0.329,29,16,-6.9,-3.1,-10.8,3.4375,14.2,15.1,13.1,16.3,,14,14.3,13.95,0.000,,189,8.851,15.423,0.000,12.7,12.3,955,236.474,6,0
"2021-05-21 12:00:00",1138054,0.633,0.865,3.6758755,0.342,27,14,-7.8,-4.1,-12.2,3.5692,14.6,15.7,13.9,16.8,,18,14.6,13.91,0.000,,188,9.164,15.155,0.000,14.2,12.6,991,236.474,6,0
"2021-05-21 13:00:00",1138054,0.620,0.852,3.3932731,0.409,29,15,-6.8,-3.6,-11.4,3.5458,14.4,15.6,13.3,16.8,,18,14.2,13.91,0.000,,202,9.790,16.585,0.000,15.6,13.0,985,236.474,6,0
"2021-05-21 14:00:00",1138054,0.566,0.782,2.9251427,0.373,28,17,-7.1,-3.9,-11.0,3.2437,13.6,14.3,12.8,16.2,,17,13.7,13.91,0.000,,215,9.254,16.183,0.000,16.7,13.6,901,236.474,6,0
"2021-05-21 15:00:00",1138054,0.512,0.722,2.3090363,0.292,25,16,-9.4,-6.7,-12.3,2.7950,12.8,13.6,12.2,15.7,,16,12.7,13.92,0.000,,213,9.030,14.886,0.000,17.6,14.2,776,236.474,6,0
"2021-05-21 16:00:00",1138054,0.411,0.605,1.5705096,0.321,31,18,-8.8,-6.1,-11.8,2.1681,10.9,12.4,9.8,14.6,,15,10.6,13.95,0.000,,232,10.371,16.406,0.000,17.8,14.8,602,236.474,6,0
"2021-05-21 17:00:00",1138054,0.320,0.493,0.7981529,0.300,30,22,-9.4,-7.5,-11.3,1.4972,9.4,10.2,8.5,12.8,,14,9.1,13.8,0.000,,233,9.969,14.976,0.000,17.7,15.3,416,236.474,6,0
"2021-05-21 18:00:00",1138054,0.186,0.291,0.15966926,0.327,37,27,-8.3,-6.5,-10.1,0.7905,7.8,8.4,7.2,11.1,,12,7.9,13.52,0.000,,231,8.404,13.456,0.000,17.1,15.6,220,236.220,6,0
"2021-05-21 19:00:00",1138054,0.055,0.064,0.001584837,0.335,41,30,-8.2,-6.9,-9.6,0.1916,6.2,7.3,5.3,9.1,,12,6.1,13.04,0.000,,224,6.080,9.567,0.000,16.4,15.6,53,236.220,6,0
"2021-05-21 20:00:00",1138054,0.035,0.042,1E-6,0.342,56,32,-8.5,-5.7,-9.9,0.0012,4.6,5.9,2.0,6.7,,13,3.8,12.82,0.000,,221,4.247,8.538,0.000,15.6,15.4,0,236.220,6,0
"2021-05-21 21:00:00",1138054,0.006,0.009,1E-6,0.367,63,48,-6.4,-5.0,-8.1,0.0001,1.5,2.4,0.2,3.7,,10,1.6,12.78,0.000,,223,2.012,3.219,0.000,14.7,15.2,0,235.966,6,0
"2021-05-21 22:00:00",1138054,0.007,0.011,1E-6,0.332,65,46,-7.8,-6.1,-9.5,0.0001,0.6,1.7,-0.3,1.6,,13,0.8,12.76,0.000,,216,2.101,4.381,0.000,13.8,14.8,0,235.966,6,0
"2021-05-21 23:00:00",1138054,0.004,0.006,1E-6,0.341,65,42,-7.6,-6.3,-9.6,0.0001,0.4,2.1,-0.7,0.8,,36,0.4,12.73,0.000,,247,1.967,3.934,0.000,12.9,14.4,0,235.966,6,0
"2021-05-22 00:00:00",1138054,0.001,0.003,1E-6,0.343,67,44,-7.9,-7.1,-9.5,0.0001,-1.0,1.3,-2.1,-0.2,,18,-0.7,12.7,0.000,,56,1.654,3.174,0.000,12.1,14.0,0,235.966,6,0
"2021-05-22 01:00:00",1138054,0.008,0.011,1E-6,0.293,68,49,-9.4,-7.3,-10.4,0.0001,-1.9,-1.1,-2.7,-0.9,,13,-1.8,12.65,0.000,,61,2.682,4.873,0.000,11.3,13.6,0,235.712,6,0
"2021-05-22 02:00:00",1138054,-0.002,-0.001,1E-6,0.286,65,55,-9.8,-8.6,-10.4,0.0001,-2.8,-2.2,-3.5,-1.8,,39,-2.3,12.63,0.000,,99,1.431,3.532,0.000,10.6,13.1,0,235.712,6,0
"2021-05-22 03:00:00",1138054,-0.005,-0.006,1E-6,0.317,81,55,-9.1,-6.7,-10.4,0.0001,-3.5,-2.3,-4.4,-2.9,,60,-3.4,12.59,0.000,,232,1.118,2.816,0.000,9.8,12.6,0,235.712,6,0
"2021-05-22 04:00:00",1138054,0.004,0.009,0.0399695066,0.282,77,46,-9.9,-7.6,-11.8,0.0001,-3.7,-1.7,-4.8,-3.7,,37,-3.9,12.55,0.000,,167,1.118,2.906,0.000,9.2,12.2,0,235.712,6,0
"2021-05-22 05:00:00",1138054,0.011,0.016,0.48342454,0.316,78,54,-9.0,-7.2,-10.4,0.0352,-3.8,-2.4,-4.6,-4.1,,47,-4.0,12.53,0.000,,264,0.671,2.056,0.000,8.6,11.7,10,235.712,6,0
"2021-05-22 06:00:00",1138054,0.052,0.060,1.2347326,0.324,81,51,-8.2,-6.8,-9.9,0.5119,-3.4,-0.2,-4.9,-2.8,,40,-2.6,12.58,0.000,,154,0.581,1.743,0.000,7.9,11.3,142,235.712,6,0
"2021-05-22 07:00:00",1138054,0.147,0.166,1.9943449,0.352,62,36,-7.9,-5.7,-10.8,1.2391,1.9,4.6,-0.2,2.9,,61,2.6,12.69,0.000,,91,0.626,1.967,0.000,7.6,10.9,344,235.712,6,0
"2021-05-22 08:00:00",1138054,0.260,0.301,2.6807468,0.314,37,26,-8.8,-6.1,-10.4,1.8327,6.7,8.4,4.3,9.1,,42,7.1,14.56,0.000,,165,1.073,2.861,0.000,7.4,10.6,509,235.712,6,0
"2021-05-22 09:00:00",1138054,0.359,0.428,3.2255459,0.323,31,21,-8.8,-6.6,-11.5,2.3000,9.5,10.6,7.9,12.6,,28,10.1,14.44,0.000,,267,1.833,3.621,0.000,7.8,10.3,639,235.712,6,0
"2021-05-22 10:00:00",1138054,0.402,0.491,3.5860387,0.349,39,19,-8.3,-2.1,-12.4,2.4812,10.3,11.4,9.3,14.6,,32,10.5,14.01,0.000,,296,2.682,5.767,0.000,8.8,10.2,689,235.966,6,0
"2021-05-22 11:00:00",1138054,0.324,0.412,3.7315818,0.397,38,24,-6.4,-3.8,-9.8,1.8030,10.2,10.7,9.7,13.7,,21,10.3,14.03,0.000,,269,3.040,5.543,0.000,10.2,10.3,501,235.966,6,0
"2021-05-22 12:00:00",1138054,0.354,0.473,3.6759545,0.381,37,20,-7.3,-3.1,-11.0,1.8138,11.1,11.9,10.6,13.6,,21,11.3,14.01,0.000,,237,4.426,9.075,0.000,11.2,10.6,504,235.966,6,0
"2021-05-22 13:00:00",1138054,0.357,0.508,3.4180285,0.278,34,16,-10.2,-4.2,-13.5,1.5148,11.6,11.9,11.1,13.4,,15,11.6,14.03,0.000,,191,5.812,12.115,0.000,12.0,11.0,421,235.966,6,0
"2021-05-22 14:00:00",1138054,0.337,0.464,2.9451992,0.286,28,17,-9.7,-6.8,-12.7,1.5779,11.8,12.7,10.9,13.6,,29,12.2,14.01,0.000,,175,4.292,8.986,0.000,12.6,11.4,438,236.220,6,0
"2021-05-22 15:00:00",1138054,0.474,0.630,2.3105218,0.308,27,19,-8.3,-5.4,-10.4,2.6920,13.1,14.4,12.1,15.8,,15,12.8,13.89,0.000,,151,5.275,9.298,0.000,12.9,11.7,748,236.220,6,0
"2021-05-22 16:00:00",1138054,0.399,0.531,1.5683724,0.366,33,20,-6.2,-3.3,-9.9,2.3274,12.4,13.3,11.1,16.2,,22,12.6,13.9,0.000,,187,4.828,10.595,0.000,13.6,12.0,647,236.220,6,0
"2021-05-22 17:00:00",1138054,0.174,0.262,0.8021208,0.386,36,20,-7.1,-3.3,-10.1,0.8641,11.2,12.8,10.3,14.9,,25,11.1,13.92,0.000,,241,3.308,7.287,0.000,14.1,12.4,240,236.220,6,0
"2021-05-22 18:00:00",1138054,0.094,0.172,0.164549071,0.364,34,24,-7.6,-5.9,-9.5,0.1473,9.6,10.3,8.9,11.9,,23,9.5,13.31,0.000,,291,4.068,8.851,0.000,14.3,12.8,41,236.220,6,0
"2021-05-22 19:00:00",1138054,0.029,0.041,0.001802134,0.370,46,24,-7.1,-3.8,-9.8,0.0379,9.1,10.0,7.1,10.3,,29,8.8,12.89,0.000,,313,2.280,7.108,0.000,14.1,13.0,11,235.966,6,0
"2021-05-22 20:00:00",1138054,0.040,0.052,1E-6,0.319,37,24,-8.7,-6.6,-11.1,0.0008,7.8,8.6,7.2,9.0,,37,7.6,12.82,0.000,,228,3.353,9.209,0.000,13.7,13.1,0,235.966,6,0
"2021-05-22 21:00:00",1138054,0.010,0.016,1E-6,0.367,57,29,-6.8,-4.6,-9.4,0.0001,4.9,7.8,2.2,7.1,,16,4.4,12.79,0.000,,251,1.922,2.995,0.000,13.2,13.1,0,236.220,6,0
"2021-05-22 22:00:00",1138054,0.012,0.017,1E-6,0.388,63,41,-6.5,-4.9,-8.2,0.0001,2.4,3.7,1.2,4.3,,9.5,2.1,12.76,0.000,,251,2.548,3.934,0.000,12.7,13.0,0,235.966,6,0
"2021-05-22 23:00:00",1138054,0.008,0.012,1E-6,0.335,59,48,-7.7,-5.8,-9.3,0.0001,0.9,1.8,0.5,2.3,,9.6,1.2,12.73,0.000,,188,2.190,3.129,0.000,12.1,12.8,0,235.966,6,0
"2021-05-23 00:00:00",1138054,0.004,0.007,1E-6,0.339,60,46,-7.6,-6.6,-9.3,0.0001,1.1,1.8,0.3,1.3,,5.9,1.4,12.69,0.000,,185,1.654,2.146,0.000,11.3,12.6,0,235.966,6,0
"2021-05-23 01:00:00",1138054,0.001,0.004,1E-6,0.352,59,40,-7.7,-5.8,-8.8,0.0001,2.4,3.6,1.2,1.6,,12,2.2,12.66,0.000,,179,1.341,2.012,0.000,10.7,12.3,0,235.966,6,0
"2021-05-23 02:00:00",1138054,-0.005,-0.005,1E-6,0.372,67,44,-6.8,-5.0,-8.6,0.0001,1.6,2.8,0.1,0.9,,29,1.6,12.63,0.000,,213,1.162,2.593,0.000,10.1,12.0,0,235.712,6,0
"2021-05-23 03:00:00",1138054,-0.009,-0.010,1E-6,0.381,68,55,-6.2,-5.3,-6.8,0.0001,0.3,1.7,-1.4,0.2,,28,0.2,12.58,0.000,,114,0.939,2.190,0.000,9.5,11.7,0,235.712,6,0
